1 1 1 1 1,74 74 74 74 74
1 4306 2593 501 1686,36 36 36 36 36
63 63 73 814 814,119 119 119 119 119
1 1 1 1 1,78 78 78 78 78
1 1 1 1 1,78 78 78 78 78
1 1 1 1 1,74 74 74 74 74
93 1 1 1 1,49 49 49 49 49
1 1 1 1 3,78 78 78 78 78
1 1 353 1 1,74 74 74 74 74
1 1 1 1 1,78 78 78 78 78
1 1 1 1 1,78 78 78 78 78
1 1 1 1 1,74 74 74 74 74
1 1 1 1 1,78 78 78 78 78
1 1 1 1 1,78 78 78 78 78
1 283 63 481 112,119 119 119 98 6
1 1 1 1 1,78 78 78 78 78
1 63 63 63 63,119 119 119 119 119
1 1 1 1 1,74 74 74 74 74
1 1 1 1 1,74 74 74 74 74
1 1 1 1 1,74 74 74 74 74
1 1 1 1 1,78 78 78 78 78
1 1 1 1 3,74 74 74 74 74
3247 3248 200 3249 200,14 119 119 119 119
1 1 1 1 1,78 78 78 78 78
81 498 257 257 112,36 102 102 102 102
1 1 1 1 1,74 74 74 74 74
456 63 63 63 1,78 78 78 78 78
1 1 1 1 1,151 151 151 151 151
525 222 2839 2840 2289,28 28 28 10 36
283 63 204 63 63,119 119 119 119 119
2 2 1 1 3,74 74 74 74 74
1 1 1 1 1,78 78 78 78 78
1 1 1 9 1,78 78 78 78 78
3217 152 367 3218 152,36 36 36 36 36
1898 222 1221 189 3124,78 78 78 78 146
1 1 1 1 1,78 78 78 78 78
1399 1400 515 1401 131,86 36 36 36 36
1 1 1 1 1,36 36 36 36 36
1 1 1 1 1,74 74 74 74 74
1 1 1 1 1,78 78 78 78 78
1 1 1 1 3,151 151 151 151 151
53 1 53 1 1,78 78 78 78 78
1 1 1 1 1,74 74 74 74 74
1 1 1 1 1,74 74 74 74 74
1 1 1 1 1,74 74 74 74 74
1 1 1 1 1,78 78 78 78 78
1 1 1 1 1,74 74 74 74 74
1 1 353 1 1,78 78 78 78 78
2182 526 95 95 95,98 99 49 49 49
3041 3042 3043 3044 3045,77 10 26 78 146
1 1 1 1 1,78 78 78 78 78
63 205 152 68 206,119 119 119 119 119
1163 426 86 770 1,78 78 78 78 78
1 1 1 1 1,74 74 74 74 74
68 450 63 1 1,36 73 73 73 73
1 1 1 1 353,78 78 78 78 78
3 1 1 1 1,78 78 78 78 78
3 1 1 1 1,74 74 74 74 74
1 1 1 1 1,74 74 74 74 74
1 1 1 1 1,78 78 78 78 78
1 9 1 1 1,74 74 74 74 74
1 1 1 1 1,78 78 78 78 78
1 1 1 1 1,74 74 74 74 74
1 1 1 1 1,74 74 74 74 74
1 1 1 1 1,74 74 74 74 74
53 2274 513 53 53,78 78 78 78 78
1 1 1 1 1,151 151 151 151 151
29 1 1 1 1,74 74 74 74 74
53 53 1 53 53,107 107 107 107 107
647 239 63 1 3,125 119 119 119 119
53 1 53 53 53,107 107 107 107 107
1 1 1 1 1,78 78 78 78 78
1 1 1 1 1,78 78 78 78 78
63 63 63 1 63,119 119 119 119 119
1 1 1 1 1,151 151 151 151 151
257 1855 53 53 53,107 107 107 107 107
1 1 1 1 1,78 78 78 78 78
1 3 1 1 1,74 74 74 74 74
1 63 63 63 456,119 119 119 119 119
117 117 117 863 117,78 78 78 78 78
1 1 1 1 1,78 78 78 78 78
1 441 29 29 29,74 74 74 74 74
1 1 1 1 1,74 74 74 74 74
1 1 1 1 1,74 74 74 74 74
3098 1992 2599 2017 3099,26 36 86 86 86
368 2761 803 63 456,78 78 78 78 78
1 1 1 1 1,78 78 78 78 78
1 1 9 1 1,74 74 74 74 74
1 1 1 1 1,74 74 74 74 74
1 1 1 1 1,78 78 78 78 78
3 1 1 1 1,74 74 74 74 74
1 1 1 1 1,74 74 74 74 74
747 1 1 1 1,151 151 151 151 151
94 94 94 94 94,78 78 78 78 78
1 1 1 1 1,78 78 78 78 78
1 1 1 1 1,78 78 78 78 78
1 1 1 1 1,74 74 74 74 74
1 1 1 1 1,74 74 74 74 74
63 63 63 1 204,119 119 119 119 119
1 1 1 1 49,74 74 74 74 74
1 1 1 1 1,78 78 78 78 78
1 1 1 1 1,78 78 78 78 78
1 1 1 1 353,151 151 151 151 151
53 53 1909 747 53,107 107 107 107 107
63 456 63 63 73,78 78 78 78 78
1 1 1 1 1,78 78 78 78 78
456 63 1 1 63,119 119 119 119 119
1 1 441 1 1,78 78 78 78 78
1 353 53 53 53,78 78 78 78 78
1 1 1 1 1,74 74 74 74 74
1 1 1 1 353,119 119 119 119 119
1 1 1 1 1,74 74 74 74 74
1 1 1 1 1,78 78 78 78 78
1 1 1 1 1,78 78 78 78 78
1 1 3 1 1,74 74 74 74 74
1 1 1 1 1,78 78 78 78 78
353 84 215 68 68,36 36 36 36 36
2396 256 336 1 63,119 119 119 119 119
1 1 1 1 1,107 107 107 107 107
65 62 1 63 63,119 119 119 119 119
1 1 1 1 1,74 74 74 74 74
215 152 898 2118 428,36 36 36 36 36
1 1 353 1 1,78 78 78 78 78
53 53 2322 1 1,107 107 107 107 107
93 745 65 62 63,49 22 119 119 119
63 1 63 63 63,119 119 119 119 119
1633 63 63 1 63,119 119 119 119 119
63 63 63 63 3,119 119 119 119 119
63 63 1 63 802,119 119 119 119 119
1 1 1 1 1,74 74 74 74 74
1 9 63 1 63,119 119 119 119 119
1 1 1 1 1,74 74 74 74 74
3277 63 63 63 456,119 119 119 119 119
2771 25 1 95 352,142 142 148 142 142
1 1 1 1 1,78 78 78 78 78
53 54 2340 182 17,107 107 16 99 49
1 1 1 1 1,78 78 78 78 78
1 1 1 1 1,78 78 78 78 78
1 1 1 1 1,78 78 78 78 78
20 743 353 3605 1,26 113 113 113 113
1 1 1 1 1,78 78 78 78 78
1 1 1 1 1,74 74 74 74 74
1 1 1 1 1,151 151 151 151 151
1 1 1 1 1,78 78 78 78 78
1 1 1 1 1,74 74 74 74 74
1 1 1 1 1,78 78 78 78 78
1 353 86 1 1,74 74 74 74 74
1 1 1 1 1,74 74 74 74 74
1509 1511 311 1 1,74 74 74 74 74
77 2291 152 294 404,36 36 36 36 36
1 1 1 1 1,74 74 74 74 74
1 1 1 1 1,78 78 78 78 78
1 1 1 1 1,78 78 78 78 78
1 4453 4454 2080 3894,78 78 78 78 78
1 7 501 158 159,36 36 36 36 36
1 1 1 1 1,78 78 78 78 78
1 1 1 1 1,74 74 74 74 74
1 63 1 203 1,78 78 78 78 78
257 360 2497 1143 1720,78 6 151 6 6
68 68 3879 3880 1,36 36 36 16 107
1 1 1 1 1,78 78 78 78 78
63 63 63 1 63,119 119 119 119 119
1 1 1 1 1,74 74 74 74 74
1 1 1 1 1,78 78 78 78 78
1 1 1 1 1,74 74 74 74 74
1 1 1 1 1,74 74 74 74 74
1 1 353 1 1,74 74 74 74 74
1 353 1 1 1,78 78 78 78 78
1 95 94 94 1167,28 28 28 28 28
1 1 1 1 1,78 78 78 78 78
116 94 726 727 18,96 96 96 96 96
1 1 1 1 1,74 74 74 74 74
1 1 1 1 353,74 74 74 74 74
1 63 1 1 239,78 78 78 78 78
1 1 1 9 1,74 74 74 74 74
2113 456 239 803 56,96 96 96 96 96
1 1 1 1 1,78 78 78 78 78
1 1 63 1 1,78 78 78 78 78
63 63 1 1 456,119 119 119 119 119
1 1 1 1 1,78 78 78 78 78
1 1 1 1 1,74 74 74 74 74
3926 93 93 95 94,49 49 49 49 49
3 1 1 1 1,74 74 74 74 74
1 146 1 747 1,107 107 107 107 107
1 1 1 1 1,78 78 78 78 78
1491 184 1 1 1,36 36 36 36 36
1 1 1 1 1,74 74 74 74 74
1 1 3381 2 1,107 107 107 107 107
1 1 3 1 1,74 74 74 74 74
456 1 1 1 1,119 119 119 119 119
1 1 1 1 1,78 78 78 78 78
754 38 493 1 875,78 78 78 78 78
1 1 1 1 1,78 78 78 78 78
1 1 1 1 1,78 78 78 78 78
353 1 1 1 1,151 151 151 151 151
1 1 1 1 1,78 78 78 78 78
1 1 1 1 1,74 74 74 74 74
1 1 3 1 1,119 119 119 119 119
353 1 1 1 1,74 74 74 74 74
1 1 1 1 1,74 74 74 74 74
1 1 1 1 1,119 119 119 119 119
1 353 1 1 1,78 78 78 78 78
1 1 1 1 1,78 78 78 78 78
1 1 1 1 1,78 78 78 78 78
22 588 1 1 225,78 78 78 78 78
1 1 1 1 1,78 78 78 78 78
196 197 198 199 200,6 78 78 78 78
1 1 1 1 1,78 78 78 78 78
1 1 1 1 1,74 74 74 74 74
1 1 1 1 1,78 78 78 78 78
63 63 1 63 456,119 119 119 119 119
4592 1070 37 955 224,78 78 78 78 78
1 1 1 1 1,78 78 78 78 78
1062 1062 63 63 206,119 119 119 119 73
394 222 15 1 18,78 78 78 78 78
1 63 1 1 9,78 78 78 78 78
1 1 1 1 1,74 74 74 74 74
1 1 3 1 1,107 107 107 107 107
1 1 3 1 1,107 107 107 107 107
1 1 1 1 1,74 74 74 74 74
1 1 1 1 1,151 151 151 151 151
1 1 1 1 1,74 74 74 74 74
1 1 1 1 1,74 74 74 74 74
3948 3949 844 3950 3951,78 78 78 78 78
30 2283 93 177 3888,74 144 49 99 78
1 1 1 1 1,78 78 78 78 78
977 147 147 245 3944,78 78 78 78 78
1 86 86 443 464,154 31 31 31 31
1 1 1 1 1,78 78 78 78 78
63 1 63 63 456,119 119 119 119 119
53 53 53 53 53,78 78 78 78 78
53 53 1 1 1,107 107 107 107 107
311 1 1 1 1,74 74 74 74 74
9 1 1 1 1,74 74 74 74 74
1 1 1 1 1,74 74 74 74 74
63 63 63 204 63,78 78 78 78 78
1 1 1 1 1,74 74 74 74 74
1 1 1 1 1,78 78 78 78 78
2 2 2 2 2,74 74 74 74 74
63 9 1 63 63,119 119 119 119 119
1022 359 1023 257 257,78 78 78 78 78
131 241 1721 77 77,78 78 78 78 78
1 1 18 1 1,74 74 74 74 74
1 1 1 1 1,78 78 78 78 78
1 1 1 1 9,151 151 151 151 151
1 1 1 2 2,74 74 74 74 74
1 1 1 1 1,78 78 78 78 78
131 81 131 68 1,36 36 36 36 36
1 1 1 1 1,78 78 78 78 78
1 1 1 1 1,78 78 78 78 78
1 1 1 1 1,74 74 74 74 74
63 1 353 1 1,119 119 119 119 119
354 94 103 95 175,142 142 142 142 142
3 1 1 1 1,78 78 78 78 78
1 1 1 1 1,78 78 78 78 78
2 2 2 2 1,74 74 74 74 74
1 1 456 63 1,119 119 119 119 119
1009 117 1 1010 1011,78 78 78 78 78
40 1 1 1 353,107 107 107 107 107
1 1 1 1 1,74 74 74 74 74
63 63 63 204 63,119 119 119 119 119
1 1 1 1 1,74 74 74 74 74
802 1 1 1 257,119 119 119 119 119
1 1 1 1 1,74 74 74 74 74
1 1 1 1 1,74 74 74 74 74
1 1 1 9 1,74 74 74 74 74
1 1 1 1 1,74 74 74 74 74
63 63 63 63 64,119 119 119 119 119
1 1 1 1 1,78 78 78 78 78
1 1 1 1 1,78 78 78 78 78
1 1 1 1 1,74 74 74 74 74
1 1 1 1 1,78 78 78 78 78
63 204 63 63 63,78 78 78 78 78
310 3371 96 222 222,119 119 119 119 119
1 1 1 1 1,74 74 74 74 74
1 30 1 1 1,74 74 74 74 74
68 152 68 380 1648,78 78 78 78 78
1 1 1 1 1,74 74 74 74 74
987 4123 4106 172 2082,78 78 78 78 78
1 1 29 1 1,74 74 74 74 74
2442 63 1 63 1,78 78 78 78 78
1 1 1 1 1,78 78 78 78 78
1 1 1 1 9,74 74 74 74 74
117 117 56 56 56,96 96 96 96 96
1608 1456 2957 2958 706,76 36 26 78 98
311 177 222 227 516,146 78 78 78 62
1 1 1 3 1,74 74 74 74 74
1 1 1 200 200,119 119 119 119 119
162 4244 3959 63 63,36 26 98 119 119
152 152 152 80 692,36 36 36 36 36
1 1 1 1 1,78 78 78 78 78
1286 3368 94 94 94,78 55 28 28 28
199 743 256 147 1051,78 87 7 7 7
1 1 1 1 1,78 78 78 78 78
1 1 1 1 1,78 78 78 78 78
63 63 63 63 63,119 119 119 119 119
116 117 118 119 120,36 36 36 102 36
94 94 94 94 1,49 49 49 49 49
1 1 1 1 1,36 36 36 36 36
68 165 77 2634 1,36 36 36 36 36
1 1 1 1 1,74 74 74 74 74
63 456 1 66 781,78 78 78 26 36
162 1 1 1 1,6 151 151 151 151
1 1 1 1 1,74 74 74 74 74
743 1209 86 86 464,20 20 20 20 20
1 1 1 1 1,78 78 78 78 78
1 1 1 1 1,78 78 78 78 78
353 63 63 1 1,119 119 119 119 119
1 1 1 1 1,78 78 78 78 78
1 9 1 5 4009,74 74 74 74 74
1 1 70 4324 65,36 36 26 78 98
1 1 1 1 1,119 119 119 119 119
139 239 2384 2385 2386,119 98 76 20 67
1 1 1 1 1,74 74 74 74 74
1 1 1 18 18,74 74 74 74 74
1 1 1 53 54,107 107 107 107 107
1 1 1 1 1,74 74 74 74 74
63 63 63 63 63,119 119 119 119 119
63 63 353 1 1,119 119 119 119 119
1 1 1 1 1,78 78 78 78 78
1 1 63 147 1,119 119 119 119 119
1 1 1 1 3,74 74 74 74 74
1022 112 1379 1 3,78 6 151 78 78
1 1 1 1 1,74 74 74 74 74
63 63 63 63 456,119 119 119 119 119
1 1 1 1 1,78 78 78 78 78
29 1 441 29 29,78 78 78 78 78
1 1 3 1 1,107 107 107 107 107
1 1 1 1 1,78 78 78 78 78
1 353 1 1 63,119 119 119 119 119
405 405 64 63 63,78 78 78 78 78
1 1 1 1 1,78 78 78 78 78
1 1 1 1 1,78 78 78 78 78
458 1 1 368 186,78 78 78 26 36
1 1 1 1 1,78 78 78 78 78
1230 2341 3643 221 93,142 142 142 142 142
1 1 146 1 53,107 107 107 107 107
1 1 1 1 1,74 74 74 74 74
1 1 1 1 1,74 74 74 74 74
1 1 1 1 1,78 78 78 78 78
1 1 1 1 1,78 78 78 78 78
1 1 1 1 1,74 74 74 74 74
353 1 1 1 1,151 151 151 151 151
1 1 353 1 1,78 78 78 78 78
2501 3521 365 241 270,36 36 36 36 36
63 63 63 1 63,119 119 119 119 119
1 1 1 1 9,78 78 78 78 78
1 1 1 1 1,78 78 78 78 78
94 94 94 1 94,78 78 78 78 78
1 1 1 1 1,78 78 78 78 78
1 1 1 1 1,74 74 74 74 74
1 1 1 1 1,74 74 74 74 74
2290 214 214 214 77,36 36 36 36 36
1 1 1 1 3,74 74 74 74 74
1 1 1 1 1,78 78 78 78 78
1 1 1 1 1,78 78 78 78 78
1 1 1 3 1,74 74 74 74 74
131 498 2596 4189 1808,36 36 36 36 36
1 1 2 15 1,74 74 74 74 74
2011 2012 137 1 109,26 78 78 78 78
63 1 63 63 1,119 119 119 119 119
1 1 1 1 1,74 74 74 74 74
1 1 1 1 1,78 78 78 78 78
1 1 1 1 1,78 78 78 78 78
1 1 1 1 1,74 74 74 74 74
1 1 175 15 29,74 74 74 74 74
3 1 1 1 53,107 107 107 107 107
1 1 1 1 1,78 78 78 78 78
1 1 1 1 1,78 78 78 78 78
1 1 1 353 1,74 74 74 74 74
1 1 1 1 1,74 74 74 74 74
70 1678 1533 2299 256,36 36 36 26 78
1 53 53 1 1,107 107 107 107 107
1 1 1 1 1,78 78 78 78 78
1 1 1 1 1,74 74 74 74 74
2452 222 4055 1 4056,28 28 10 36 36
1 63 63 1 1,119 119 119 119 119
1 1 1 1 175,74 74 74 74 74
165 70 231 1 290,36 36 36 36 36
1 1 1 1 1,78 78 78 78 78
1 1 1 1 1,78 78 78 78 78
1 1 1 1 1,78 78 78 78 78
199 3251 1712 3252 66,119 119 98 78 78
1860 1861 221 1862 109,20 146 99 99 78
1 1 18 1 1,74 74 74 74 74
3285 53 53 53 53,107 107 107 107 107
1 1 1 1 1,74 74 74 74 74
1 1 1 1 1,78 78 78 78 78
1 1 1 1 1,74 74 74 74 74
29 1 1 1 1,74 74 74 74 74
1 236 258 172 1671,107 107 107 107 107
165 687 68 81 184,36 36 36 36 36
239 3955 95 94 93,98 99 49 49 49
1 1 1 1 1,78 78 78 78 78
63 63 63 63 353,119 119 119 119 119
1 1 1 3 1,78 78 78 78 78
1 1 1 1 1,78 78 78 78 78
1 1 1 1 1,107 107 107 107 107
661 1 456 1 63,78 78 78 78 78
1 1 1 1 1,74 74 74 74 74
1 63 203 63 1,78 78 78 78 78
1 1 1 1 9,74 74 74 74 74
94 94 471 94 472,4 4 4 4 4
17 177 222 95 736,99 78 78 78 78
30 2 2 1 1,74 74 74 74 74
1 63 353 1405 1715,119 119 119 23 20
1 1 1 1 1,74 74 74 74 74
1 2 2633 1 1,28 28 28 28 28
1 1 1 1 1,74 74 74 74 74
86 2833 2834 2835 16,28 28 28 28 28
1 1 1 1 1,74 74 74 74 74
56 117 125 56 56,96 96 96 96 96
1 1 458 1 1,119 119 119 119 119
1 1 1 1 1,78 78 78 78 78
1 1 1 1 1,74 74 74 74 74
1 1 1 1 1,74 74 74 74 74
1 1 1 1 1,78 78 78 78 78
1 1 1 1 1,78 78 78 78 78
1 1 1 1 1,74 74 74 74 74
179 3156 1210 1 1,36 73 73 73 73
1 1 1 1 1,74 74 74 74 74
1 1 1 1 1,74 74 74 74 74
1 1 1 1 1,74 74 74 74 74
63 63 63 456 63,119 119 119 119 119
1 3 1 1 1,74 74 74 74 74
1 1 1 1 1,78 78 78 78 78
147 256 147 240 240,78 78 78 78 78
1 63 3 1 1,119 119 119 119 119
1 1 1 1 1,78 78 78 78 78
53 1 3341 3342 86,78 78 78 78 78
1 1 1 1 1,119 119 119 119 119
1 9 1 1 1,74 74 74 74 74
1 1 1 3 1,78 78 78 78 78
9 1 1 1 1,74 74 74 74 74
9 1 1 1 1,78 78 78 78 78
1 1 1 353 53,107 107 107 107 107
1 9 1 1 1,78 78 78 78 78
53 353 53 1 1,107 107 107 107 107
3083 77 152 193 248,36 36 36 26 78
63 63 63 63 64,119 119 119 119 119
1 1 353 1 1,78 78 78 78 78
63 63 1 63 63,119 119 119 119 119
1 1 1 1 1,78 78 78 78 78
4673 4628 4674 2391 4675,78 78 78 78 78
30 30 185 1522 81,74 74 24 26 36
1 1 1 1 1,74 74 74 74 74
1 1 1 1 1,74 74 74 74 74
152 68 84 229 4327,36 36 36 36 36
1 1 1 1 1,151 151 151 151 151
117 873 600 874 99,78 0 0 78 78
1 1 1 1 1,78 78 78 78 78
4515 1409 1 1 353,119 119 119 119 119
1 1 1 1 1,74 74 74 74 74
1 1 1 1 1,78 78 78 78 78
1 1 1 1 1,74 74 74 74 74
1 3 1 1 1,78 78 78 78 78
1 1 1 147 206,119 119 119 119 73
1 1 1 1 1,78 78 78 78 78
222 3203 3204 3205 3206,28 28 28 28 55
1 1 1 1 1,78 78 78 78 78
63 1 1 353 1,78 78 78 78 78
199 240 240 258 2755,78 78 78 78 78
3 1 1 1 1,74 74 74 74 74
1 1 1 1 1,78 78 78 78 78
2431 238 1 1 204,119 119 119 119 119
1 1 1 1 9,78 78 78 78 78
1 1 1 9 1,78 78 78 78 78
1 1 1 1 353,151 151 151 151 151
1 1 1 1 1,74 74 74 74 74
222 22 22 1126 227,28 28 28 28 55
1 1 1 1 1,78 78 78 78 78
1 353 1 1 1,151 151 151 151 151
78 77 88 692 77,36 36 36 36 36
1 1 1 1 1,78 78 78 78 78
1 3182 4387 29 1,74 74 74 74 74
1 1 1 1 29,74 74 74 74 74
1 1 1 1 1,74 74 74 74 74
1 1 22 329 175,74 74 74 74 24
1 1 1 1 1,74 74 74 74 74
1 1 1 1 1,74 74 74 74 74
18 353 29 1 1,74 74 74 74 74
1 1 1 1 1,74 74 74 74 74
1 1 353 1 1,78 78 78 78 78
3 1 1 1 1,78 78 78 78 78
1 1 1 1 1,74 74 74 74 74
1 1 147 2434 257,107 107 107 107 107
1 1 3 1 1,78 78 78 78 78
1 1 1 353 1,78 78 78 78 78
273 239 63 63 63,26 98 119 119 119
1 1 1 1 1,78 78 78 78 78
1 1 1 353 1,74 74 74 74 74
1 1 1 1 1,74 74 74 74 74
1 93 103 4226 86,49 49 25 107 107
1 1 29 1 1,74 74 74 74 74
1 1 1 1 1,78 78 78 78 78
53 1 353 53 53,107 107 107 107 107
53 53 4763 53 53,107 107 107 107 107
29 9 1 29 1,74 74 74 74 74
1 1 353 1 1,119 119 119 119 119
30 1 1 353 1,24 74 74 74 74
1189 231 80 68 68,36 36 36 36 36
360 1578 2043 2061 53,107 107 107 107 107
1 1 353 1 1,151 151 151 151 151
1 1 1 1 1,78 78 78 78 78
1 1 1 1 1,78 78 78 78 78
1 63 405 2128 200,119 119 119 119 98
1 1 1 1 1,78 78 78 78 78
251 1 1 3 1,60 151 151 151 151
131 81 78 165 154,36 36 36 36 36
1 1 1 1 1,78 78 78 78 78
1 1 1 1 9,74 74 74 74 74
1659 71 63 239 1,73 73 119 119 119
1 1 1 1 1,74 74 74 74 74
1 1 1 1 1,74 74 74 74 74
1 3 1 1 1,78 78 78 78 78
63 63 456 63 63,119 119 119 119 119
1 1 1 1 1,107 107 107 107 107
1 1 1 1 1,78 78 78 78 78
63 63 63 353 63,119 119 119 119 119
1 1 1 1 1,78 78 78 78 78
483 257 483 3584 232,36 36 36 86 86
1 1 1 1 1,78 78 78 78 78
1 1 1 1 1,78 78 78 78 78
1 1 2 1 1,78 78 78 78 78
65 185 1072 1 1,74 74 74 74 74
1 1 1 1 1,78 78 78 78 78
1 1 1 1 1,151 151 151 151 151
3 1 29 1 1,74 74 74 74 74
1 1 29 1 1,74 74 74 74 74
63 456 63 63 1,73 73 73 73 73
1 1 1 1 1,74 74 74 74 74
1 1 1 1 1,74 74 74 74 74
353 1 1 1 1,119 119 119 119 119
804 86 805 806 807,78 78 78 78 26
1 1 1 1 1,78 78 78 78 78
1 3 1 1 1,74 74 74 74 74
1 1 1 1 1,78 78 78 78 78
1 1921 1 1 1,74 74 74 74 74
1 1 1 1 1,78 78 78 78 78
22 1 18 3 170,78 78 78 78 78
71 2944 2945 88 78,78 78 78 78 78
1 1 1 1 9,74 74 74 74 74
1 63 63 1 63,78 78 78 78 78
1 1 3 1 1,78 78 78 78 78
1 1 1 1 1,74 74 74 74 74
1 1 1 1 1,74 74 74 74 74
1 1 1 1 1,74 74 74 74 74
1 1 1 1 1,78 78 78 78 78
1 1 1 1 1,78 78 78 78 78
1 1 29 1 1,74 74 74 74 74
1145 1700 63 63 63,119 119 119 119 119
1 1 1 1 1,78 78 78 78 78
3 63 63 63 63,78 78 78 78 78
1 1 1 1 1,78 78 78 78 78
1 1 1 3 1,74 74 74 74 74
3 1 56 56 56,96 96 96 96 96
15 1 1 353 1,74 74 74 74 74
3521 1645 131 131 70,36 36 36 36 36
94 1 94 94 95,49 49 49 49 49
1 1 1 1 1,74 74 74 74 74
1 1 1 1 1,74 74 74 74 74
1 1 9 1 1441,74 74 74 74 155
353 1 63 63 63,78 78 78 78 78
1 1 1 1 1,74 74 74 74 74
1309 1310 485 1311 1293,78 6 151 78 78
735 187 86 1 1,78 78 78 78 78
56 56 124 1 777,96 96 96 96 96
9 1 1 1 1,74 74 74 74 74
222 94 95 962 963,78 78 78 78 78
271 1545 65 803 1546,78 78 78 78 78
1 1 1 1 353,78 78 78 78 78
1 53 53 9 53,107 107 107 107 107
1 1 1 1 1,74 74 74 74 74
1 1 1 1 1,78 78 78 78 78
1 1 1 1 1,78 78 78 78 78
1 1 1 1 1,78 78 78 78 78
239 483 256 3520 256,36 36 36 36 36
22 222 94 94 95,78 78 78 78 99
3 1 1 1 1,74 74 74 74 74
63 63 63 63 1,119 119 119 119 119
1 1 20 284 53,107 107 107 107 107
1 1 1 1 1,78 78 78 78 78
3 1 1 1 1,151 151 151 151 151
1 1 1 1 1,78 78 78 78 78
1 1 1 1 1,78 78 78 78 78
1 1 1 1 1,151 151 151 151 151
1 1 1 1 1,74 74 74 74 74
63 1 63 204 1,119 119 119 119 119
2511 1 1 1 1,107 107 107 107 107
1 1 353 1 1,78 78 78 78 78
1 1 1 1 353,78 78 78 78 78
1 1 1 1 9,78 78 78 78 78
204 63 63 63 1,78 78 78 78 78
63 257 1 63 456,119 119 119 119 119
152 77 77 77 1705,36 36 36 36 36
1 1 1 1 1,78 78 78 78 78
1 1 1 1 1,74 74 74 74 74
1 1 1 1 1,78 78 78 78 78
28 175 30 539 987,28 28 28 55 78
1 1 1 1 1,74 74 74 74 74
1 1 1 1 1,78 78 78 78 78
1 1 1 3 1,78 78 78 78 78
1 1 1 1 1,78 78 78 78 78
1 1 1 1 1,78 78 78 78 78
29 1 1 1 1,74 74 74 74 74
64 63 1 63 1,119 119 119 119 119
53 1 53 1 1,107 107 107 107 107
18 1 1 1 1,74 74 74 74 74
9 1 1 1 1,74 74 74 74 74
1 1 1 1 3,74 74 74 74 74
1 1 1 1 1,78 78 78 78 78
1 1 1 1 1,74 74 74 74 74
1 1 1 1 1,74 74 74 74 74
1 1 1 1 1,74 74 74 74 74
1 353 1 1 63,78 78 78 78 78
1 1 1 1 1,74 74 74 74 74
2579 65 63 63 63,99 98 119 119 119
1 353 1 1 1,78 78 78 78 78
1 1 1 1 2,74 74 74 74 74
1 1 1 1 1,78 78 78 78 78
1 1 1 3 1,74 74 74 74 74
22 329 17 93 177,74 24 99 49 99
187 343 68 68 68,146 76 36 36 36
505 68 152 77 152,36 36 36 36 36
353 53 53 53 1,78 78 78 78 78
1 1 1 1 353,74 74 74 74 74
93 222 22 488 117,49 99 78 62 96
1 1 231 2512 3272,36 36 36 36 36
1 3 1 1 1,78 78 78 78 78
1 1 1 1 1,74 74 74 74 74
1 1 1 1 3,147 147 147 147 147
1 1 1 3 1,78 78 78 78 78
1 1 1 353 1,107 107 107 107 107
1 1 1 1 1,78 78 78 78 78
1 1 1 1 1,74 74 74 74 74
1 1 1 1 1,78 78 78 78 78
1 1 1 1 1,78 78 78 78 78
1 1 3 1 1,74 74 74 74 74
135 53 1 1 1,78 78 78 78 78
16 96 22 348 349,105 147 147 147 147
1 1 1 3 1,74 74 74 74 74
94 94 95 95 474,4 4 4 4 4
1 1 1 1 1,78 78 78 78 78
1 18 1 1 1,74 74 74 74 74
353 1 1 1 1,119 119 119 119 119
1 1 1 1 1,78 78 78 78 78
1 1 1 1 1,78 78 78 78 78
1 1 1 1 1,74 74 74 74 74
3747 3748 1246 95 95,139 142 142 142 142
1 1 1 353 1,78 78 78 78 78
1 1 1 1 1,74 74 74 74 74
1 1 353 1 1,78 78 78 78 78
1 1 99 1606 68,78 78 78 26 36
1 1 1 1 1,74 74 74 74 74
22 175 2098 15 15,78 78 78 78 78
1 1 1 1 1,78 78 78 78 78
1 1 1 1 1,74 74 74 74 74
1 1 353 1 1,74 74 74 74 74
428 139 139 3182 447,78 78 78 78 66
63 647 1 86 285,119 119 119 119 119
1 1 1 1 18,74 74 74 74 74
1648 977 147 147 240,78 78 78 78 26
1 1 1 1 1,74 74 74 74 74
9 1 1 1 1,74 74 74 74 74
1 1 1 1 1,74 74 74 74 74
152 77 77 77 152,36 36 36 36 36
152 1174 87 1 86,36 36 76 20 20
1 63 1 63 1,119 119 119 119 119
1 1 1 1 53,78 78 78 78 78
18 1 93 1 3,28 28 28 28 28
63 1 1 1 1,119 119 119 119 119
1 1 1 1 1,78 78 78 78 78
1968 78 404 215 1058,36 36 36 36 36
1338 2199 2200 1 789,20 20 20 20 20
63 63 63 353 1,119 119 119 119 119
1 1 1 1 1,74 74 74 74 74
53 53 53 353 53,78 78 78 78 78
1 1 1 353 1,36 36 36 36 36
9 1 1 136 3920,78 78 78 78 78
1 353 1 1 1,78 78 78 78 78
53 53 53 53 53,107 107 107 107 107
1 3 1 1 1,74 74 74 74 74
1 1 1 1 1,78 78 78 78 78
1 456 1 63 63,119 119 119 119 119
63 1 1 63 63,119 119 119 119 119
81 77 78 797 3221,36 36 36 36 36
5 23 24 25 5,74 74 74 74 74
1 1 1 1 1,74 74 74 74 74
1 1 1 1 1,78 78 78 78 78
1 1 1 1 1,74 74 74 74 74
